":START_ID",":TYPE",":END_ID","_json","childRelationToParent:string[]","http__//purl.obolibrary.org/obo/IAO_0000116:string[]","http__//purl.obolibrary.org/obo/IAO_0010000:string[]","http__//www.w3.org/2000/01/rdf-schema#comment:string[]","http__//www.w3.org/2000/01/rdf-schema#seeAlso:string[]","parentRelationToChild:string[]"
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000002","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000003","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000004","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000005","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000006","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000007","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000008","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000009","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000010","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000005","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000005","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000005","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000005","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000011","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000012","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000013","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_8000000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000027","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000102","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_8000014","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
