":START_ID",":TYPE",":END_ID","_json","http__//www.geneontology.org/formats/oboInOwl#hasDbXref:string[]","http__//www.geneontology.org/formats/oboInOwl#hasSynonymType:string[]","childRelationToParent:string[]","http__//www.geneontology.org/formats/oboInOwl#source:string[]","parentRelationToChild:string[]"
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002229","directParent","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000050","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002229","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002222","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002229","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002222","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","directParent","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002222","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002479","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002479","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002224","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002231","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000066","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002479","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002479","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002230","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002232","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000066","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002352","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002224","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002202","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002254","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002385","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002385","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002203","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002255","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000050","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002500","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002500","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002258","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002287","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002287","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002286","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002287","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000050","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002287","http://www.w3.org/2002/07/owl#propertyChainAxiom","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002210","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002304","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002304","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0004047","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002304","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002304","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0004047","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002305","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002305","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0004046","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002305","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002305","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0004046","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002333","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002215","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002215","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002331","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002331","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002331","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002331","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002333","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002327","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002333","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002333","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002211","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002335","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002212","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002335","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002335","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002336","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002213","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002336","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002336","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002334","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002352","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002233","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002352","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002352","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002385","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002385","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002387","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002387","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002384","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002388","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002387","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002388","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002387","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","directParent","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000062","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002087","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002087","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002407","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002213","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002407","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0012012","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002407","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002213","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002407","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0012012","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002409","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002212","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002409","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0012012","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002409","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002212","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002409","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0012012","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002404","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000063","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","directParent","gitissue502+property+http://purl.obolibrary.org/obo/BFO_0000063","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002405","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002090","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002090","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002412","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002411","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002501","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002501","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","http://www.w3.org/2002/07/owl#inverseOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002418","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002501","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002427","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002501","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002263","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002429","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002429","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002430","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002430","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002428","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002500","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002264","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002431","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002500","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002434","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002434","http://www.w3.org/2000/01/rdf-schema#domain","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002436","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002434","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002436","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002434","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002447","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002436","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002447","directParent","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002436","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002448","http://www.w3.org/2000/01/rdf-schema#range","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+property+http://purl.obolibrary.org/obo/RO_0002448","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","gitissue502+property+http://purl.obolibrary.org/obo/RO_0002436","{}","","","","",""
