":START_ID",":TYPE",":END_ID","_json","http__//www.w3.org/2000/01/rdf-schema#comment:string[]","http__//purl.obolibrary.org/obo/IAO_0000116:string[]","childRelationToParent:string[]","http__//purl.obolibrary.org/obo/IAO_0010000:string[]","http__//www.w3.org/2000/01/rdf-schema#seeAlso:string[]","parentRelationToChild:string[]"
"duo+class+http://purl.obolibrary.org/obo/PATO_0001241","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000019","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/PATO_0001241","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000019","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/PATO_0001241","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000019","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000001","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000001","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000001","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000002","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000002","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000002","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000003","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000003","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/UO_0000003","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/topic_0003","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/topic_0003","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/topic_0003","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000050","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000051","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000050","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000054","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000055","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000054","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000054","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000017","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000055","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000054","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000055","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000017","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000055","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000066","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000067","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000066","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000066","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000067","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000066","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000179","directParent","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000179","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000180","directParent","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/BFO_0000180","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000004","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000032","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000039","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/IAO_0000003","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000039","directParent","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000039","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000111","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000112","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000115","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000116","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000117","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000118","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000119","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000135","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000135","http://purl.obolibrary.org/obo/IAO_0000231","duo+individual+http://purl.obolibrary.org/obo/IAO_0000103","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000135","directParent","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000135","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000136","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000136","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000142","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000143","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000142","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000142","directParent","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000142","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000143","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000142","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000219","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000235","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000219","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000219","directParent","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000219","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000219","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000220","http://purl.obolibrary.org/obo/IAO_0000231","duo+individual+http://purl.obolibrary.org/obo/IAO_0000103","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000220","directParent","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000220","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000221","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000417","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000221","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000019","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000221","directParent","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000221","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000221","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000109","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000222","http://purl.obolibrary.org/obo/IAO_0000231","duo+individual+http://purl.obolibrary.org/obo/IAO_0000103","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000222","directParent","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000222","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000223","http://purl.obolibrary.org/obo/IAO_0000231","duo+individual+http://purl.obolibrary.org/obo/IAO_0000103","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000223","directParent","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000223","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000232","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000233","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000234","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000235","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000219","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000235","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000235","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000404","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000400","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000405","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000400","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000406","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000400","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000407","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/UO_0000001","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000407","directParent","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000407","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000407","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000400","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000412","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000413","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000413","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000015","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000413","directParent","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000413","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000413","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000416","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000417","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000221","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000417","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000418","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000419","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000418","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000418","directParent","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000418","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000419","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/IAO_0000418","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000419","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000427","directParent","duo+property+http://purl.obolibrary.org/obo/OMO_0001001","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000427","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/OMO_0001001","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000581","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000581","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/IAO_0000416","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000581","directParent","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000581","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000581","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000582","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000583","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000583","directParent","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000583","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000583","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/IAO_0000582","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0000589","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/IAO_0100001","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000293","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000293","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000293","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000293","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000299","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000299","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000299","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000299","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000312","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000312","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000312","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/OBI_0000312","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000052","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000053","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000053","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000053","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000020","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000056","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000057","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000056","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000056","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000057","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000056","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000057","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000057","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000058","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000059","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000058","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000020","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000058","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000059","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000058","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000059","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000059","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000020","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000079","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000085","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000079","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000079","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000079","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000034","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000080","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000086","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000080","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000080","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000081","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000087","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000081","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000081","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000052","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000085","http://www.w3.org/2002/07/owl#inverseOf","duo+property+http://purl.obolibrary.org/obo/RO_0000079","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000085","http://www.w3.org/2000/01/rdf-schema#range","duo+class+http://purl.obolibrary.org/obo/BFO_0000034","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000085","directParent","duo+property+http://purl.obolibrary.org/obo/RO_0000053","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000085","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","duo+property+http://purl.obolibrary.org/obo/RO_0000053","{}","","","","","",""
"duo+property+http://purl.obolibrary.org/obo/RO_0000085","http://www.w3.org/2000/01/rdf-schema#domain","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
